BindingDB_id,Smiles,bioactivity_class,IC50_nM,Data Set
51057370,C[C@@H](NC(=O)c1ccnc(F)c1)C(=O)N1CCC[C@H]1B(O)O,Active,16,Bsite
51057371,C[C@@H](NC(=O)c1ccncc1Cl)C(=O)N1CCC[C@H]1B(O)O,Active,3.4,Bsite
51057372,C[C@@H](NC(=O)c1ccncc1F)C(=O)N1CCC[C@H]1B(O)O,Active,15,Bsite
51057373,C[C@@H](NC(=O)c1cccnc1)C(=O)N1CCC[C@H]1B(O)O,Active,500,Bsite
51057374,C[C@@H](NC(=O)c1ccccc1)C(=O)N1CCC[C@H]1B(O)O,Active,54,Bsite
51057375,C[C@@H](C(N1[C@@H](B(O)O)CCC1)=O)NC(c1ccncc1)=O,Active,36,Bsite
51057376,O=C(NCC(=O)N1CCC[C@H]1B(O)O)c1ccncc1,Active,0.47,Bsite
51057377,O=C1c2ccccc2CN1CC(=O)N1CCC[C@H]1B(O)O,Active,93,Bsite
51057378,C[C@H](C(N1[C@H](B(O)O)CCC1)=O)NC(C)=O,Active,2900,Bsite
51057379,N#C[C@@H]1CCCN1C(=O)CNC(=O)c1cccc2ccccc12,Active,2.3,Bsite
51057380,NCC(=O)N1CCC[C@H]1B(O)O,Active,52,Bsite
51076800,N[C@H](C1)[C@@H](c(cc(cc2)F)c2F)OC[C@H]1N(C1)Cc2c1cn[nH]2,Active,6401,Bsite
51076801,N[C@@H](C1)[C@@H](c(c(F)c2)cc(F)c2F)OC[C@@H]1N(C1)Cc2c1cn[nH]2,Active,6401,Bsite
51076802,N[C@H](C1)[C@@H](c(cc(cc2)F)c2F)OC[C@@H]1N(C1)Cc2c1cn[nH]2,Active,100001,Bsite
51076803,N[C@H](C1)[C@@H](c(cc(cc2)F)c2F)OC[C@@H]1N(C1)Cc2c1cn[nH]2,Active,100001,Bsite
51076804,N[C@@H](C1)[C@@H](c(cc(cc2)F)c2F)OC[C@H]1N(C1)Cc2c1cn[nH]2,Active,100002,Bsite
51076805,N[C@@H](C1)[C@@H](c(cc(cc2)F)c2F)OC[C@@H]1N(C1)Cc2c1cn[nH]2,Active,100001,Bsite
51076806,N[C@@H](C1)[C@@H](c(cc(cc2)F)c2F)OC[C@H]1N(C1)Cc2c1cn[nH]2,Active,100001,Bsite
51076807,N[C@@H](C1)[C@@H](c(cc(cc2)F)c2Cl)OC[C@@H]1N(C1)Cc2c1cn[nH]2,Active,100001,Bsite
51076808,N[C@@H](C1)[C@@H](c(c(F)c2)cc(F)c2Cl)OC[C@@H]1N(C1)Cc2c1cn[nH]2,Active,100001,Bsite
51076809,N[C@@H](C1)[C@@H](c(ccc(F)c2)c2F)OC[C@@H]1N(C1)Cc2c1cn[nH]2,Active,100001,Bsite
51076810,N[C@@H](C1)[C@@H](c(cccc2)c2Cl)OC[C@@H]1N(C1)Cc2c1cn[nH]2,Active,100001,Bsite
51076811,N[C@@H](C1)[C@@H](c(cc(cc2)F)c2F)OC[C@@H]1N(C1)Cc2c1[nH]c(C(F)(F)F)n2,Active,100001,Bsite
51076812,Cc1nc(CN(C2)[C@H](C[C@@H]3N)CO[C@@H]3c(cc(cc3)F)c3F)c2[o]1,Active,100001,Bsite
51076813,N[C@@H](C1)[C@@H](c(cc(cc2)F)c2F)OC[C@@H]1N(C1)Oc2c1cccc2,Active,100001,Bsite
51076814,N[C@@H](C1)[C@@H](c(cc(cc2)F)c2F)OC[C@@H]1N(Cc1c2cccc1)C2=O,Active,100001,Bsite
51076815,CC(C)(c1c(C2)nc(C3CC3)nc1)N2[C@H](C[C@@H]1N)CO[C@@H]1c(cc(cc1)F)c1F,Active,100001,Bsite
51076816,N[C@@H](C1)[C@@H](c(cc(cc2)F)c2F)OC[C@@H]1N1Cc2nnc(C(F)(F)F)[n]2CC1,Active,100001,Bsite
51076832,CC(C)(c1c(C2)cnc(C3CC3)n1)N2[C@H](C[C@@H]1N)CO[C@@H]1c(cc(cc1)F)c1F,Active,75000,Bsite
51076833,N[C@H](C1)[C@@H](c(cc(cc2)F)c2F)OC[C@H]1N(C1)Cc2c1cn[nH]2,Active,51000,Bsite
51076838,N[C@@H](C1)[C@@H](c(cc(cc2)F)c2F)OC[C@@H]1N(C1)Cc2c1cn[nH]2,Active,22000,Bsite
51084472,CC(C)(C)c1ccc(C[C@@H](C(N(C[C@H](C2)F)[C@@H]2C#N)=O)N)cc1,Active,1700,Bsite
51084475,N#C[C@@H]1C[C@H](F)CN1C(=O)[C@@H](N)Cc1ccc(C(F)(F)F)cc1,Active,610,Bsite
51084478,N#Cc1ccc(C[C@H](N)C(=O)N2C[C@@H](F)C[C@H]2C#N)cc1,Active,470,Bsite
51084481,N[C@@H](Cc(cc1)ccc1[N+]([O-])=O)C(N(C[C@H](C1)F)[C@@H]1C#N)=O,Active,3650,Bsite
51084484,N#Cc1ccc(C[C@H](N)C(=O)N2CCC[C@H]2C#N)cc1,Active,800,Bsite
51084491,COc1ccc(C[C@@H](C(N(CCC2)[C@@H]2C#N)=O)N)cc1,Active,2140,Bsite
51084494,Cc1ccc(C[C@@H](C(N(CCC2)[C@@H]2C#N)=O)N)cc1,Active,1460,Bsite
51084497,N[C@@H](Cc(cc1)ccc1F)C(N(CCC1)[C@@H]1C#N)=O,Active,1580,Bsite
51084502,N[C@@H](Cc(cccc1)c1F)C(N(CCC1)[C@@H]1C#N)=O,Active,2220,Bsite
51084507,N#C[C@@H]1C[C@H](F)CN1C(=O)[C@@H](N)Cc1cc(F)cc(F)c1F,Active,900,Bsite
51084510,N#C[C@@H]1C[C@H](F)CN1C(=O)[C@@H](N)Cc1ccc(F)c(F)c1F,Active,220,Bsite
51084513,N#C[C@@H]1C[C@H](F)CN1C(=O)[C@@H](N)Cc1cc(F)c(F)cc1F,Active,350,Bsite
51084516,N#C[C@@H]1C[C@H](F)CN1C(=O)[C@@H](N)Cc1ccc(F)cc1F,Active,150,Bsite
51084519,N[C@@H](Cc1c(C(F)(F)F)cccc1)C(N(C[C@H](C1)F)[C@@H]1C#N)=O,Active,6100,Bsite
51084522,N[C@@H](Cc(cccc1)c1C#N)C(N(C[C@H](C1)F)[C@@H]1C#N)=O,Active,3910,Bsite
51084525,N#C[C@@H]1C[C@H](F)CN1C(=O)[C@@H](N)Cc1ccc(OCc2ccccc2)cc1,Active,140,Bsite
51084529,N[C@@H](Cc(cc1)ccc1Cl)C(N(CCC1)[C@@H]1C#N)=O,Active,3010,Bsite
51084532,N[C@@H](Cc1ccc(C(F)(F)F)cc1)C(N(CCC1)[C@@H]1C#N)=O,Active,7870,Bsite
51084535,N[C@@H](Cc1ccccc1)C(N(C[C@H](C1)F)[C@@H]1C#N)=O,Active,1530,Bsite
51084538,N#CC(CCC1)N1C(CNC(CC(C1)C2)(CC1C1)CC21O)=O,Active,3720,Bsite
51084541,COc1ccc(C[C@H](N)C(=O)N2C[C@@H](F)C[C@H]2C#N)cc1,Active,140,Bsite
51084545,N[C@@H](Cc1cc(C#N)ccc1)C(N(CCC1)[C@@H]1C#N)=O,Active,1580,Bsite
51084548,N[C@@H](Cc1c(C(F)(F)F)cccc1)C(N(CCC1)[C@@H]1C#N)=O,Active,2600,Bsite
51084551,N[C@@H](Cc(cccc1)c1C#N)C(N(CCC1)[C@@H]1C#N)=O,Active,27630,Bsite
51084554,Cc1c(C[C@@H](C(N(CCC2)[C@@H]2C#N)=O)N)cccc1,Active,5810,Bsite
51084557,N[C@@H](Cc(cc1)ccc1-c1ccccc1)C(N(CCC1)[C@@H]1C#N)=O,Active,1410,Bsite
51084560,N[C@@H](Cc(cc1)ccc1Br)C(N(CCC1)[C@@H]1C#N)=O,Active,2690,Bsite
51084563,Cc1ccc(C[C@H](N)C(=O)N2C[C@@H](F)C[C@H]2C#N)cc1,Active,470,Bsite
51084566,N#C[C@@H]1C[C@H](F)CN1C(=O)[C@@H](N)Cc1ccc(F)cc1,Active,82,Bsite
51494188,N#C[C@@H]1CCCN1C(=O)[C@@H]1CCCN1C(=O)CCCc1ccccc1,Active,101,Bsite
51494189,C[C@@H](C(N1[C@@H](B(O)O)CCC1)=O)NC(c1ccncc1)=O,Active,36,Bsite
51494190,CC(C)[C@H](C(N1[C@@H](B(O)O)CCC1)=O)NC(c1cnccc1)=O,Active,100001,Bsite
51494192,N#C[C@@H]1C[C@H](F)CN1C(=O)[C@@H]1C[C@@H](CC(=O)N2Cc3ccccc3C2)C(=O)N1,Active,20,Bsite
51494194,N#CC(CCC1)N1C(CNC(CC(C1)C2)(CC1C1)CC21O)=O,Active,52000,Bsite
