ID,SMILES,DATASET,MOL,SCAFFOLD,SCA_MOL
1327097,N#C[C@@H](CSC1)N1C(CNC(c(c1c2)ccnc1ccc2N(CCOC1)[C@@H]1C(F)(F)F)=O)=O,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c69de00>,O=C(NCC(=O)N1CCSC1)c1ccnc2ccc(N3CCOCC3)cc12,<rdkit.Chem.rdchem.Mol object at 0x78135c6dadc0>
1327101,N#CC(CSC1)N1C(CNC(c(c1c2)ccnc1ccc2N1C2COCC1CCC2)=O)=O,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c69de70>,O=C(NCC(=O)N1CCSC1)c1ccnc2ccc(N3C4CCCC3COC4)cc12,<rdkit.Chem.rdchem.Mol object at 0x78135c6dae30>
1327103,C[C@@H](CO[C@@H](C)C1)N1c1ccc2nccc(C(NCC(N(CSC3)[C@H]3C#N)=O)=O)c2c1,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c69dee0>,O=C(NCC(=O)N1CCSC1)c1ccnc2ccc(N3CCOCC3)cc12,<rdkit.Chem.rdchem.Mol object at 0x78135c6daea0>
1327106,CC(C)(C1)OCCN1c1ccc2nccc(C(NCC(N(CSC3)C3C#N)=O)=O)c2c1,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c69df50>,O=C(NCC(=O)N1CCSC1)c1ccnc2ccc(N3CCOCC3)cc12,<rdkit.Chem.rdchem.Mol object at 0x78135c6daf10>
1327109,COC[C@@H](COCC1)N1c1ccc2nccc(C(NCC(N(CSC3)[C@@H]3C#C)=O)=O)c2c1,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c69dfc0>,O=C(NCC(=O)N1CCSC1)c1ccnc2ccc(N3CCOCC3)cc12,<rdkit.Chem.rdchem.Mol object at 0x78135c6daf80>
1327111,C[C@H](COC[C@@H]1C)N1c1ccc2nccc(C(NCC(N(CSC3)C3C#N)=O)=O)c2c1,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c69e030>,O=C(NCC(=O)N1CCSC1)c1ccnc2ccc(N3CCOCC3)cc12,<rdkit.Chem.rdchem.Mol object at 0x78135c6daff0>
1327114,N#CC(CSC1)N1C(CNC(c(c1c2)ccnc1ccc2N1CCOCCC1)=O)=O,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c69e0a0>,O=C(NCC(=O)N1CCSC1)c1ccnc2ccc(N3CCCOCC3)cc12,<rdkit.Chem.rdchem.Mol object at 0x78135c6db060>
1327116,CS(C[C@@H](C1)OCCN1c(ccc1ncc2)cc1c2C(NCC(N(CSC1)[C@@H]1C#N)=O)=O)(=O)=O,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c69e110>,O=C(NCC(=O)N1CCSC1)c1ccnc2ccc(N3CCOCC3)cc12,<rdkit.Chem.rdchem.Mol object at 0x78135c6db0d0>
1327118,COC[C@@H](C1)OCCN1c1ccc2nccc(C(NCC(N(CSC3)[C@H]3C#N)=O)=O)c2c1,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c69e180>,O=C(NCC(=O)N1CCSC1)c1ccnc2ccc(N3CCOCC3)cc12,<rdkit.Chem.rdchem.Mol object at 0x78135c6db140>
1327120,CS(C[C@@H](C1)OCCN1c(ccc1ncc2)cc1c2C(NCC(N(CSC1)[C@H]1C#N)=O)=O)(=O)=O,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c69e1f0>,O=C(NCC(=O)N1CCSC1)c1ccnc2ccc(N3CCOCC3)cc12,<rdkit.Chem.rdchem.Mol object at 0x78135c6db1b0>
1327122,COCC[C@@H](COCC1)N1c1ccc2nccc(C(NCC(N(CSC3)[C@H]3C#N)=O)=O)c2c1,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c69e260>,O=C(NCC(=O)N1CCSC1)c1ccnc2ccc(N3CCOCC3)cc12,<rdkit.Chem.rdchem.Mol object at 0x78135c6db220>
1327124,C[C@@H]([C@@H]1COC)OCCN1c1ccc2nccc(C(NCC(N(CSC3)[C@@H]3C#N)=O)=O)c2c1,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c69e2d0>,O=C(NCC(=O)N1CCSC1)c1ccnc2ccc(N3CCOCC3)cc12,<rdkit.Chem.rdchem.Mol object at 0x78135c6db290>
1327126,C[C@@H]([C@@H]1COC)OCCN1c1ccc2nccc(C(NCC(N(CSC3)[C@H]3C#N)=O)=O)c2c1,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c69e340>,O=C(NCC(=O)N1CCSC1)c1ccnc2ccc(N3CCOCC3)cc12,<rdkit.Chem.rdchem.Mol object at 0x78135c6db300>
1327128,N#CC(CSC1)N1C(CNC(c(c1c2)ccnc1ccc2N1C2COCC1CC2)=O)=O,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c69e3b0>,O=C(NCC(=O)N1CCSC1)c1ccnc2ccc(N3C4CCC3COC4)cc12,<rdkit.Chem.rdchem.Mol object at 0x78135c6db370>
1327131,N#CC(CSC1)N1C(CNC(c(c1c2)ccnc1ccc2N1CC2(CCOCC2)OCC1)=O)=O,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c69e420>,O=C(NCC(=O)N1CCSC1)c1ccnc2ccc(N3CCOC4(CCOCC4)C3)cc12,<rdkit.Chem.rdchem.Mol object at 0x78135c6db3e0>
1327133,C[C@H](COC[C@@H]1C)N1c(c(Br)cc1ncc2)cc1c2C(NCC(N(CSC1)C1C#N)=O)=O,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c69e490>,O=C(NCC(=O)N1CCSC1)c1ccnc2ccc(N3CCOCC3)cc12,<rdkit.Chem.rdchem.Mol object at 0x78135c6db450>
1327136,N#CC(CSC1)N1C(CNC(c(ccnc1cc2)c1c(Cl)c2N1CCOCC1)=O)=O,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c69e500>,O=C(NCC(=O)N1CCSC1)c1ccnc2ccc(N3CCOCC3)cc12,<rdkit.Chem.rdchem.Mol object at 0x78135c6db4c0>
1327139,C[C@@H](COCC1)N1c1ccc2nccc(C(NCC(N(CSC3)[C@@H]3C#N)=O)=O)c2c1,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c69e570>,O=C(NCC(=O)N1CCSC1)c1ccnc2ccc(N3CCOCC3)cc12,<rdkit.Chem.rdchem.Mol object at 0x78135c6db530>
1327142,C[C@@H](COC[C@@H]1C)N1c1ccc2nccc(C(NCC(N(CSC3)[C@@H]3C#N)=O)=O)c2c1,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c69e5e0>,O=C(NCC(=O)N1CCSC1)c1ccnc2ccc(N3CCOCC3)cc12,<rdkit.Chem.rdchem.Mol object at 0x78135c6db5a0>
1327145,N#CC(CSC1)N1C(CNC(c(c1c2)ccnc1ccc2N1C2(CCC2)COCC1)=O)=O,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c69e650>,O=C(NCC(=O)N1CCSC1)c1ccnc2ccc(N3CCOCC34CCC4)cc12,<rdkit.Chem.rdchem.Mol object at 0x78135c6db610>
1327148,C[C@H](COC[C@H]1C)N1c1ccc2nccc(C(NCC(N(CSC3)[C@@H]3C#N)=O)=O)c2c1,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c69e6c0>,O=C(NCC(=O)N1CCSC1)c1ccnc2ccc(N3CCOCC3)cc12,<rdkit.Chem.rdchem.Mol object at 0x78135c6db680>
1327151,CC[C@@H](COCC1)N1c1ccc2nccc(C(NCC(N(CSC3)[C@@H]3C#N)=O)=O)c2c1,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c69e730>,O=C(NCC(=O)N1CCSC1)c1ccnc2ccc(N3CCOCC3)cc12,<rdkit.Chem.rdchem.Mol object at 0x78135c6db6f0>
1327154,CC(C)(COCC1)N1c1ccc2nccc(C(NCC(N(CSC3)C3C#N)=O)=O)c2c1,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c69e7a0>,O=C(NCC(=O)N1CCSC1)c1ccnc2ccc(N3CCOCC3)cc12,<rdkit.Chem.rdchem.Mol object at 0x78135c6db760>
1327157,C[C@@H](COCC1)N1c1ccc2nccc(C(NCC(N(CSC3)[C@H]3C#N)=O)=O)c2c1,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c69e810>,O=C(NCC(=O)N1CCSC1)c1ccnc2ccc(N3CCOCC3)cc12,<rdkit.Chem.rdchem.Mol object at 0x78135c6db7d0>
1327162,N#CC(CSC1)N1C(CNC(c(c1c2)ccnc1ccc2N(CCC1(CCCCC1)O1)C1=O)=O)=O,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c69e880>,O=C(NCC(=O)N1CCSC1)c1ccnc2ccc(N3CCC4(CCCCC4)OC3=O)cc12,<rdkit.Chem.rdchem.Mol object at 0x78135c6db840>
1327164,N#CC(CSC1)N1C(CNC(c(c1c2)ccnc1ccc2N(CCC1(CCCC1)O1)C1=O)=O)=O,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c69e8f0>,O=C(NCC(=O)N1CCSC1)c1ccnc2ccc(N3CCC4(CCCC4)OC3=O)cc12,<rdkit.Chem.rdchem.Mol object at 0x78135c6db8b0>
1327166,CC(C)(CCN1c2ccc3nccc(C(NCC(N(CSC4)C4C#N)=O)=O)c3c2)OC1=O,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c69e960>,O=C(NCC(=O)N1CCSC1)c1ccnc2ccc(N3CCCOC3=O)cc12,<rdkit.Chem.rdchem.Mol object at 0x78135c6db920>
1327168,N#CC(CSC1)N1C(CNC(c(c1c2)ccnc1ccc2N1CC(CF)C1)=O)=O,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c69e9d0>,O=C(NCC(=O)N1CCSC1)c1ccnc2ccc(N3CCC3)cc12,<rdkit.Chem.rdchem.Mol object at 0x78135c6db990>
1327171,N#CC(CSC1)N1C(CNC(c(c1c2)ccnc1ccc2-[n]1ncc2c1CCCC2)=O)=O,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c69ea40>,O=C(NCC(=O)N1CCSC1)c1ccnc2ccc(-n3ncc4c3CCCC4)cc12,<rdkit.Chem.rdchem.Mol object at 0x78135c6dba00>
1327173,N#CC(CSC1)N1C(CNC(c(c1c2)ccnc1ccc2-[n]1nc(CCCC2)c2c1)=O)=O,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c69eab0>,O=C(NCC(=O)N1CCSC1)c1ccnc2ccc(-n3cc4c(n3)CCCC4)cc12,<rdkit.Chem.rdchem.Mol object at 0x78135c6dba70>
1327175,Cc1cc(C(F)(F)F)n[n]1-c1ccc2nccc(C(NCC(N(CSC3)C3C#N)=O)=O)c2c1,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c69eb20>,O=C(NCC(=O)N1CCSC1)c1ccnc2ccc(-n3cccn3)cc12,<rdkit.Chem.rdchem.Mol object at 0x78135c6dbae0>
1327177,CC(C)(CCc1c2)c1n[n]2-c1ccc2nccc(C(NCC(N(CSC3)C3C#N)=O)=O)c2c1,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c69eb90>,O=C(NCC(=O)N1CCSC1)c1ccnc2ccc(-n3cc4c(n3)CCC4)cc12,<rdkit.Chem.rdchem.Mol object at 0x78135c6dbb50>
1327179,N#CC(CSC1)N1C(CNC(c(c1c2)ccnc1ccc2-[n]1nc(C(F)(F)F)cc1)=O)=O,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c69ec00>,O=C(NCC(=O)N1CCSC1)c1ccnc2ccc(-n3cccn3)cc12,<rdkit.Chem.rdchem.Mol object at 0x78135c6dbbc0>
1327181,N#CC(CSC1)N1C(CNC(c(c1c2)ccnc1ccc2-[n](cc1)c2c1c(F)cc(F)c2)=O)=O,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c69ec70>,O=C(NCC(=O)N1CCSC1)c1ccnc2ccc(-n3ccc4ccccc43)cc12,<rdkit.Chem.rdchem.Mol object at 0x78135c6dbc30>
1327183,N#CC(CSC1)N1C(CNC(c(c1c2)ccnc1ccc2-[n](cc1)c(cc2)c1cc2F)=O)=O,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c69ece0>,O=C(NCC(=O)N1CCSC1)c1ccnc2ccc(-n3ccc4ccccc43)cc12,<rdkit.Chem.rdchem.Mol object at 0x78135c6dbca0>
1327185,Cc(cc1)c[n]1-c1ccc2nccc(C(NCC(N(CSC3)C3C#N)=O)=O)c2c1,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c69ed50>,O=C(NCC(=O)N1CCSC1)c1ccnc2ccc(-n3cccc3)cc12,<rdkit.Chem.rdchem.Mol object at 0x78135c6dbd10>
1327187,N#CC(CSC1)N1C(CNC(c(c1c2)ccnc1ccc2N(C1)CC1N1CCOCC1)=O)=O,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c69edc0>,O=C(NCC(=O)N1CCSC1)c1ccnc2ccc(N3CC(N4CCOCC4)C3)cc12,<rdkit.Chem.rdchem.Mol object at 0x78135c6dbd80>
1327189,CC1(C)C[n]2ncc(-c3ccc4nccc(C(NCC(N(CSC5)C5C#N)=O)=O)c4c3)c2C1,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c69ee30>,O=C(NCC(=O)N1CCSC1)c1ccnc2ccc(-c3cnn4c3CCC4)cc12,<rdkit.Chem.rdchem.Mol object at 0x78135c6dbdf0>
1327192,N#CC(CSC1)N1C(CNC(c(c1c2)ccnc1ccc2-c1cc(F)ncc1)=O)=O,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c69eea0>,O=C(NCC(=O)N1CCSC1)c1ccnc2ccc(-c3ccncc3)cc12,<rdkit.Chem.rdchem.Mol object at 0x78135c6dbe60>
1327195,N#CC(CSC1)N1C(CNC(c(c1c2)ccnc1ccc2-c(cc1)ncc1F)=O)=O,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c69ef10>,O=C(NCC(=O)N1CCSC1)c1ccnc2ccc(-c3ccccn3)cc12,<rdkit.Chem.rdchem.Mol object at 0x78135c6dbed0>
1327198,N#CC(CSC1)N1C(CNC(c(c1c2)ccnc1ccc2-c1cnccc1)=O)=O,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c69ef80>,O=C(NCC(=O)N1CCSC1)c1ccnc2ccc(-c3cccnc3)cc12,<rdkit.Chem.rdchem.Mol object at 0x78135c6dbf40>
1327201,N#CC(CSC1)N1C(CNC(c(c1c2)ccnc1ccc2-c1cncnc1)=O)=O,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c69eff0>,O=C(NCC(=O)N1CCSC1)c1ccnc2ccc(-c3cncnc3)cc12,<rdkit.Chem.rdchem.Mol object at 0x78135c6dc040>
1327204,Cc(nccc1)c1-c1ccc2nccc(C(NCC(N(CSC3)C3C#N)=O)=O)c2c1,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c69f060>,O=C(NCC(=O)N1CCSC1)c1ccnc2ccc(-c3cccnc3)cc12,<rdkit.Chem.rdchem.Mol object at 0x78135c6dc0b0>
1327207,C[n]1ncc(-c2ccc3nccc(C(NCC(N(CSC4)C4C#N)=O)=O)c3c2)c1,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c69f0d0>,O=C(NCC(=O)N1CCSC1)c1ccnc2ccc(-c3cn[nH]c3)cc12,<rdkit.Chem.rdchem.Mol object at 0x78135c6dc120>
1327210,N#CC(CSC1)N1C(CNC(c(c1c2)ccnc1ccc2N(C1)CC1OCC(F)(F)F)=O)=O,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c69f140>,O=C(NCC(=O)N1CCSC1)c1ccnc2ccc(N3CCC3)cc12,<rdkit.Chem.rdchem.Mol object at 0x78135c6dc190>
1327212,CC(CC(F)(F)F)(C1)CN1c1ccc2nccc(C(NCC(N(CSC3)C3C#N)=O)=O)c2c1,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c69f1b0>,O=C(NCC(=O)N1CCSC1)c1ccnc2ccc(N3CCC3)cc12,<rdkit.Chem.rdchem.Mol object at 0x78135c6dc200>
1327214,N#CC(CSC1)N1C(CNC(c(c1c2)ccnc1ccc2N(C1)CC1OC(F)(F)F)=O)=O,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c69f220>,O=C(NCC(=O)N1CCSC1)c1ccnc2ccc(N3CCC3)cc12,<rdkit.Chem.rdchem.Mol object at 0x78135c6dc270>
1327216,CC(CC(F)F)(C1)CN1c1ccc2nccc(C(NCC(N(CSC3)C3C#N)=O)=O)c2c1,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c69f290>,O=C(NCC(=O)N1CCSC1)c1ccnc2ccc(N3CCC3)cc12,<rdkit.Chem.rdchem.Mol object at 0x78135c6dc2e0>
1327218,CC(C1)(CN1c1ccc2nccc(C(NCC(N(CSC3)C3C#N)=O)=O)c2c1)C1CC1,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c69f300>,O=C(NCC(=O)N1CCSC1)c1ccnc2ccc(N3CC(C4CC4)C3)cc12,<rdkit.Chem.rdchem.Mol object at 0x78135c6dc350>
1327220,CC(C1)(CN1c1ccc2nccc(C(NCC(N(CSC3)C3C#N)=O)=O)c2c1)C(F)F,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c69f370>,O=C(NCC(=O)N1CCSC1)c1ccnc2ccc(N3CCC3)cc12,<rdkit.Chem.rdchem.Mol object at 0x78135c6dc3c0>
1327222,N#CC(CSC1)N1C(CNC(c(c1c2)ccnc1ccc2N(C1)CC1OC(F)F)=O)=O,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c69f3e0>,O=C(NCC(=O)N1CCSC1)c1ccnc2ccc(N3CCC3)cc12,<rdkit.Chem.rdchem.Mol object at 0x78135c6dc430>
1327224,CCC(C)(C1)CN1c1ccc2nccc(C(NCC(N(CSC3)C3C#N)=O)=O)c2c1,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c69f450>,O=C(NCC(=O)N1CCSC1)c1ccnc2ccc(N3CCC3)cc12,<rdkit.Chem.rdchem.Mol object at 0x78135c6dc4a0>
1327226,CCC(C1)(CN1c1ccc2nccc(C(NCC(N(CSC3)C3C#N)=O)=O)c2c1)F,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c69f4c0>,O=C(NCC(=O)N1CCSC1)c1ccnc2ccc(N3CCC3)cc12,<rdkit.Chem.rdchem.Mol object at 0x78135c6dc510>
1327228,N#CC(CSC1)N1C(CNC(c(c1c2)ccnc1ccc2N(C1)CC11CCCC1)=O)=O,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c69f530>,O=C(NCC(=O)N1CCSC1)c1ccnc2ccc(N3CC4(CCCC4)C3)cc12,<rdkit.Chem.rdchem.Mol object at 0x78135c6dc580>
1327230,CC(CC(C1)CN1c1ccc2nccc(C(NCC(N(CSC3)C3C#N)=O)=O)c2c1)(F)F,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c69f5a0>,O=C(NCC(=O)N1CCSC1)c1ccnc2ccc(N3CCC3)cc12,<rdkit.Chem.rdchem.Mol object at 0x78135c6dc5f0>
1327232,N#CC(CSC1)N1C(CNC(c(c1c2)ccnc1ccc2N(C1)CC1(CCC1)C1(F)F)=O)=O,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c69f610>,O=C(NCC(=O)N1CCSC1)c1ccnc2ccc(N3CC4(CCCC4)C3)cc12,<rdkit.Chem.rdchem.Mol object at 0x78135c6dc660>
1327234,N#CC(CSC1)N1C(CNC(c(c1c2)ccnc1ccc2N1CC(CCC(F)(F)F)C1)=O)=O,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c69f680>,O=C(NCC(=O)N1CCSC1)c1ccnc2ccc(N3CCC3)cc12,<rdkit.Chem.rdchem.Mol object at 0x78135c6dc6d0>
1327236,N#CC(CSC1)N1C(CNC(c(c1c2)ccnc1ccc2N(C1)CC1(C(F)(F)F)F)=O)=O,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c69f6f0>,O=C(NCC(=O)N1CCSC1)c1ccnc2ccc(N3CCC3)cc12,<rdkit.Chem.rdchem.Mol object at 0x78135c6dc740>
1327238,N#CC(CSC1)N1C(CNC(c(c1c2)ccnc1ccc2N1CC(CC(F)F)C1)=O)=O,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c69f760>,O=C(NCC(=O)N1CCSC1)c1ccnc2ccc(N3CCC3)cc12,<rdkit.Chem.rdchem.Mol object at 0x78135c6dc7b0>
1327240,N#CC(CSC1)N1C(CNC(c(c1c2)ccnc1ccc2N(C1)CC1C1CC1)=O)=O,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c69f7d0>,O=C(NCC(=O)N1CCSC1)c1ccnc2ccc(N3CC(C4CC4)C3)cc12,<rdkit.Chem.rdchem.Mol object at 0x78135c6dc820>
1327242,N#CC(CSC1)N1C(CNC(c(c1c2)ccnc1ccc2N1CC(CCF)C1)=O)=O,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c69f840>,O=C(NCC(=O)N1CCSC1)c1ccnc2ccc(N3CCC3)cc12,<rdkit.Chem.rdchem.Mol object at 0x78135c6dc890>
1327244,CC(C(C1)CN1c1ccc2nccc(C(NCC(N(CSC3)C3C#N)=O)=O)c2c1)(F)F,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c69f8b0>,O=C(NCC(=O)N1CCSC1)c1ccnc2ccc(N3CCC3)cc12,<rdkit.Chem.rdchem.Mol object at 0x78135c6dc900>
1327246,CC(C)C(C1)CN1c1ccc2nccc(C(NCC(N(CSC3)C3C#N)=O)=O)c2c1,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c69f920>,O=C(NCC(=O)N1CCSC1)c1ccnc2ccc(N3CCC3)cc12,<rdkit.Chem.rdchem.Mol object at 0x78135c6dc970>
1327248,CC(C1)CC1(C1)CN1c1ccc2nccc(C(NCC(N(CSC3)C3C#N)=O)=O)c2c1,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c69f990>,O=C(NCC(=O)N1CCSC1)c1ccnc2ccc(N3CC4(CCC4)C3)cc12,<rdkit.Chem.rdchem.Mol object at 0x78135c6dc9e0>
1327250,N#CC(CSC1)N1C(CNC(c(c1c2)ccnc1ccc2N1CC(C2)(CC2C(F)(F)F)C1)=O)=O,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c69fa00>,O=C(NCC(=O)N1CCSC1)c1ccnc2ccc(N3CC4(CCC4)C3)cc12,<rdkit.Chem.rdchem.Mol object at 0x78135c6dca50>
1327252,CC(C1)(CN1c1ccc2nccc(C(NCC(N(CSC3)C3C#N)=O)=O)c2c1)OC,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c69fa70>,O=C(NCC(=O)N1CCSC1)c1ccnc2ccc(N3CCC3)cc12,<rdkit.Chem.rdchem.Mol object at 0x78135c6dcac0>
1327254,CCOC(C)(C1)CN1c1ccc2nccc(C(NCC(N(CSC3)C3C#N)=O)=O)c2c1,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c69fae0>,O=C(NCC(=O)N1CCSC1)c1ccnc2ccc(N3CCC3)cc12,<rdkit.Chem.rdchem.Mol object at 0x78135c6dcb30>
1327256,N#CC(CSC1)N1C(CNC(c(c1c2)ccnc1ccc2N(C1)CC11OCC1)=O)=O,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c69fb50>,O=C(NCC(=O)N1CCSC1)c1ccnc2ccc(N3CC4(CCO4)C3)cc12,<rdkit.Chem.rdchem.Mol object at 0x78135c6dcba0>
1327258,CCC(C1)(CN1c1ccc2nccc(C(NCC(N(CSC3)C3C#N)=O)=O)c2c1)O,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c69fbc0>,O=C(NCC(=O)N1CCSC1)c1ccnc2ccc(N3CCC3)cc12,<rdkit.Chem.rdchem.Mol object at 0x78135c6dcc10>
1327260,N#CC(CSC1)N1C(CNC(c(c1c2)ccnc1ccc2N1CC(C2)(CC2F)C1)=O)=O,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c69fc30>,O=C(NCC(=O)N1CCSC1)c1ccnc2ccc(N3CC4(CCC4)C3)cc12,<rdkit.Chem.rdchem.Mol object at 0x78135c6dcc80>
1327262,N#C[C@H](CSC1)N1C(CNC(c(c1c2)ccnc1ccc2N(C1)[C@@H]2[C@H]1CCC2)=O)=O,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c69fca0>,O=C(NCC(=O)N1CCSC1)c1ccnc2ccc(N3C[C@@H]4CCC[C@@H]43)cc12,<rdkit.Chem.rdchem.Mol object at 0x78135c6dccf0>
1327264,N#CC(CSC1)N1C(CNC(c(c1c2)ccnc1ccc2N(C1)CC1(CF)F)=O)=O,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c69fd10>,O=C(NCC(=O)N1CCSC1)c1ccnc2ccc(N3CCC3)cc12,<rdkit.Chem.rdchem.Mol object at 0x78135c6dcd60>
1327266,N#CC(CSC1)N1C(CNC(c(c1c2)ccnc1ccc2N1CC(CC(F)(F)F)C1)=O)=O,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c69fd80>,O=C(NCC(=O)N1CCSC1)c1ccnc2ccc(N3CCC3)cc12,<rdkit.Chem.rdchem.Mol object at 0x78135c6dcdd0>
1327268,C[C@H](C(C1)(F)F)N1c1ccc2nccc(C(NCC(N(CSC3)[C@@H]3C#N)=O)=O)c2c1,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c69fdf0>,O=C(NCC(=O)N1CCSC1)c1ccnc2ccc(N3CCC3)cc12,<rdkit.Chem.rdchem.Mol object at 0x78135c6dce40>
1327270,N#CC(CSC1)N1C(CNC(c(c1c2)ccnc1ccc2N(CC12)CC1C2(F)F)=O)=O,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c69fe60>,O=C(NCC(=O)N1CCSC1)c1ccnc2ccc(N3CC4CC4C3)cc12,<rdkit.Chem.rdchem.Mol object at 0x78135c6dceb0>
1327272,CO[C@H](CC1)CN1c1ccc2nccc(C(NCC(N(CSC3)[C@@H]3C#N)=O)=O)c2c1,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c69fed0>,O=C(NCC(=O)N1CCSC1)c1ccnc2ccc(N3CCCC3)cc12,<rdkit.Chem.rdchem.Mol object at 0x78135c6dcf20>
1327274,N#CC(CSC1)N1C(CNC(c(c1c2)ccnc1ccc2N(CC1)CCC11CCOCC1)=O)=O,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c69ff40>,O=C(NCC(=O)N1CCSC1)c1ccnc2ccc(N3CCC4(CCOCC4)CC3)cc12,<rdkit.Chem.rdchem.Mol object at 0x78135c6dcf90>
1327276,N#CC(CSC1)N1C(CNC(c(c1c2)ccnc1ccc2N(C1)CC11OCCO1)=O)=O,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6a0040>,O=C(NCC(=O)N1CCSC1)c1ccnc2ccc(N3CC4(C3)OCCO4)cc12,<rdkit.Chem.rdchem.Mol object at 0x78135c6dd000>
1327278,N#CC(CSC1)N1C(CNC(c(c1c2)ccnc1ccc2N1CC2(CC2)C1)=O)=O,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6a00b0>,O=C(NCC(=O)N1CCSC1)c1ccnc2ccc(N3CC4(CC4)C3)cc12,<rdkit.Chem.rdchem.Mol object at 0x78135c6dd070>
